time,Computers,Copper,Glass,Oil,Plastic,Rubber,Rupyulars,Steel,Vehicles,Weapons
1587613785,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587613845,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587613905,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587613965,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587614025,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587614086,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587614146,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587614206,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587614266,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587614326,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587614386,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587614446,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587614507,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587614567,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587614627,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587614687,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587614747,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587614807,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587614868,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587614928,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587614988,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587615048,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587615108,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587615168,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587615228,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587615289,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587615349,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587615409,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587615469,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587615529,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587615589,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587615649,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587615710,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587615770,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587615830,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587615890,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587615950,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587616010,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587616071,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587616131,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587616191,53.25035,5.07949,5.06307,5.06577,5.06374,5.06635,1,5.06222,53.15374,53.15374
1587616251,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587616311,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587616371,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587616431,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587616492,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587616552,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587616612,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587616672,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587616732,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587616792,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587616853,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587616913,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587616973,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587617033,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587617093,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587617153,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587617213,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587617274,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587617334,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587617394,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587617454,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587617514,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587617574,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587617635,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587617695,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587617755,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587617815,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587617875,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587617935,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587617996,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587618056,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587618116,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587618176,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587618236,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587618296,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587618356,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587618417,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587618477,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587618537,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587618597,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587618657,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587618717,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587618778,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587618838,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587618898,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587618958,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587619018,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587619078,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587619138,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587619199,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587619259,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587619319,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587619379,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587619439,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587619499,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587619560,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587619620,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587619680,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587619740,53.2784,5.08977,5.068230000000001,5.06982,5.0688699999999995,5.05849,1,5.066330000000001,53.18275,53.18275
1587619800,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587619860,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587619921,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587619981,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587620041,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587620101,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587620161,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587620221,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587620281,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587620342,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587620402,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587620462,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587620522,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587620582,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587620642,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587620703,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587620763,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587620823,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587620883,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587620943,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587621003,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587621064,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587621124,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587621184,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587621244,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587621304,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587621364,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587621425,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587621485,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587621545,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587621605,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587621665,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587621725,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587621785,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587621846,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587621906,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587621966,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587622026,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587622086,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587622146,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587622207,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587622267,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587622327,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587622387,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587622447,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587622507,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587622567,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587622628,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587622688,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587622748,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587622808,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587622868,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587622928,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587622989,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587623049,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587623109,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587623169,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587623229,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587623289,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587623350,53.3082,5.101780000000001,5.0762599999999996,5.07595,5.07484,5.05664,1,5.07076,53.21355,53.21355
1587623410,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587623470,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587623530,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587623590,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587623650,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587623711,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587623771,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587623831,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587623891,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587623951,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587624011,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587624071,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587624132,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587624192,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587624252,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587624312,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587624372,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587624432,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587624492,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587624553,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587624613,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587624673,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587624733,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587624793,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587624853,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587624914,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587624974,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587625034,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587625094,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587625154,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587625214,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587625275,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587625335,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587625395,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587625455,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587625515,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587625575,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587625635,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587625696,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587625756,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587625816,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587625876,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587625936,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587625996,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587626057,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587626117,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587626177,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587626237,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587626297,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587626357,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587626418,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587626478,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587626538,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587626598,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587626658,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587626718,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587626778,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587626839,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587626899,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587626959,53.339890000000004,5.11348,5.08565,5.0833699999999995,5.0820300000000005,5.05664,1,5.076890000000001,53.2463,53.2463
1587627019,53.373630000000006,5.1253400000000005,5.09736,5.0938300000000005,5.092890000000001,5.0582199999999995,1,5.08272,53.28115,53.28115
1587627079,53.373630000000006,5.1253400000000005,5.09736,5.0938300000000005,5.092890000000001,5.0582199999999995,1,5.08272,53.28115,53.28115
1587627139,53.373630000000006,5.1253400000000005,5.09736,5.0938300000000005,5.092890000000001,5.0582199999999995,1,5.08272,53.28115,53.28115
1587627200,53.373630000000006,5.1253400000000005,5.09736,5.0938300000000005,5.092890000000001,5.0582199999999995,1,5.08272,53.28115,53.28115
1587627260,53.373630000000006,5.1253400000000005,5.09736,5.0938300000000005,5.092890000000001,5.0582199999999995,1,5.08272,53.28115,53.28115
1587627320,53.373630000000006,5.1253400000000005,5.09736,5.0938300000000005,5.092890000000001,5.0582199999999995,1,5.08272,53.28115,53.28115
1587627380,53.373630000000006,5.1253400000000005,5.09736,5.0938300000000005,5.092890000000001,5.0582199999999995,1,5.08272,53.28115,53.28115
1587627440,53.373630000000006,5.1253400000000005,5.09736,5.0938300000000005,5.092890000000001,5.0582199999999995,1,5.08272,53.28115,53.28115
1587627500,53.373630000000006,5.1253400000000005,5.09736,5.0938300000000005,5.092890000000001,5.0582199999999995,1,5.08272,53.28115,53.28115
