time,Computers,Copper,Glass,Oil,Plastic,Rubber,Rupyulars,Steel,Vehicles,Weapons
1587493819,44.60457,0.33333,3.68181,6.76399,7.35912,0.92479,1,5.29974,6.566669999999999,38.0607
1587493881,44.60457,0.33333,3.68181,6.76399,7.35912,0.92479,1,5.29974,6.566669999999999,38.0607
1587493941,44.60457,0.33333,3.68181,6.76399,7.35912,0.92479,1,5.29974,7.566669999999999,38.0607
1587494001,44.60457,0.33333,3.68181,6.76399,7.35912,0.92479,1,5.29974,7.566669999999999,38.0607
1587494063,44.60457,0.33333,3.68181,6.76399,7.35912,0.92479,1,5.29974,7.566669999999999,38.0607
1587494128,44.60457,0.33333,3.68181,6.76399,7.35912,0.92479,1,5.29974,7.566669999999999,38.0607
1587494203,44.60457,0.33333,3.68181,6.76399,7.35912,0.92479,1,5.29974,7.566669999999999,38.0607
1587494268,44.60457,0.33333,3.68181,6.76399,7.35912,0.92479,1,5.29974,7.566669999999999,38.0607
1587494333,44.60457,0.33333,3.68181,6.76399,7.35912,0.92479,1,5.29974,7.566669999999999,38.0607
1587494397,44.60457,0.33333,3.68181,6.76399,7.35912,0.92479,1,5.29974,7.566669999999999,38.0607
1587494458,44.60457,0.33333,3.68181,6.76399,7.10912,0.92479,1,5.29974,7.816669999999999,38.0607
1587494518,44.60457,0.33333,3.68181,6.76399,7.10912,0.92479,1,5.29974,7.816669999999999,38.0607
1587494578,44.60457,0.33333,3.68181,6.76399,7.10912,0.92479,1,5.29974,7.816669999999999,38.0607
1587494638,44.60457,0.33333,3.68181,6.76399,7.10912,0.92479,1,5.29974,7.816669999999999,38.0607
1587494698,0.6045699999999999,0.33333,3.68181,6.76399,7.10912,44.92479,1,5.29974,7.816669999999999,38.0607
1587494758,1.01366,0.33333,3.68181,6.76399,7.10912,26.92479,1,5.29974,7.816669999999999,38.0607
1587494819,1.01366,0.33333,3.68181,6.76399,7.10912,26.92479,1,5.29974,7.816669999999999,38.0607
1587494880,1.4136600000000001,0.33333,1.6818099999999998,6.76399,7.10912,1.9247900000000002,1,5.29974,107.81667,38.0607
1587494940,2.4136599999999997,0.33333,1.6818099999999998,6.76399,4.10912,1.9247900000000002,1,5.29974,107.81667,38.0607
1587495001,6.41366,0.33333,1.6818099999999998,6.76399,4.10912,0.75812,1,5.29974,107.81667,35.0607
1587495061,7.14699,0.33333,1.6818099999999998,6.76399,4.10912,0.75812,1,5.29974,96.81667,35.0607
1587495121,8.06366,0.33333,1.6818099999999998,6.76399,4.10912,0.75812,1,5.29974,85.81667,35.0607
1587495181,8.06366,0.33333,1.6818099999999998,6.76399,4.10912,0.75812,1,5.29974,85.81667,35.0607
1587495241,8.06366,0.33333,1.6818099999999998,6.76399,4.10912,0.75812,1,5.29974,85.81667,35.0607
1587495301,8.06366,0.33333,1.6818099999999998,6.76399,4.10912,0.75812,1,5.29974,85.81667,35.0607
1587495362,8.06366,0.33333,1.6818099999999998,6.76399,4.10912,0.75812,1,5.29974,85.81667,35.0607
1587495422,8.06366,0.33333,1.6818099999999998,6.76399,4.10912,0.75812,1,5.29974,85.81667,35.0607
1587495482,8.06366,0.33333,1.6818099999999998,6.76399,4.10912,0.75812,1,5.29974,85.81667,35.0607
1587495542,8.06366,0.33333,1.6818099999999998,6.76399,4.10912,0.75812,1,5.29974,85.81667,35.0607
1587495602,5.80587,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,151.67761000000002,80.84334
1587495662,5.80587,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,151.67761000000002,80.84334
1587495722,5.80587,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,151.67761000000002,80.84334
1587495783,5.80587,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,151.67761000000002,80.84334
1587495843,5.80587,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,151.67761000000002,80.84334
1587495903,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587495963,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587496023,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587496083,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587496144,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587496204,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587496264,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587496324,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587496384,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587496444,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587496504,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587496565,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587496625,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587496685,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587496745,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587496805,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587496866,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587496926,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587496986,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587497046,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587497106,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587497166,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587497227,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587497287,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587497347,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587497407,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587497467,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587497527,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587497588,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587497648,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587497708,7.1058699999999995,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,138.67761000000002,93.84334
1587497768,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587497828,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587497888,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587497949,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587498009,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587498069,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587498129,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587498189,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587498249,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587498310,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587498370,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587498430,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587498490,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587498550,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587498610,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587498671,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587498731,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587498791,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587498851,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587498911,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587498971,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587499032,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587499092,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587499152,7.26376,5.10775,3.61018,6.40845,1.04511,4.79537,1,6.86154,135.67761000000002,93.84334
1587499212,71.07876,4.66518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,74.08889
1587499272,71.07876,4.66518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,74.08889
1587499332,71.07876,4.66518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,74.08889
1587499392,71.07876,4.66518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,74.08889
1587499453,71.07876,4.66518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,74.08889
1587499513,71.07876,4.66518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,74.08889
1587499573,71.07876,4.66518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,74.08889
1587499633,71.07876,7.16518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,74.08889
1587499693,71.07876,7.16518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,74.08889
1587499753,71.07876,7.16518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,74.08889
1587499814,74.07876,7.16518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,71.08889
1587499874,74.07876,7.16518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,71.08889
1587499934,74.07876,7.16518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,71.08889
1587499994,74.07876,7.16518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,71.08889
1587500054,74.07876,7.16518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,71.08889
1587500114,74.07876,7.16518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,71.08889
1587500174,74.07876,7.16518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,71.08889
1587500235,74.07876,7.16518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,71.08889
1587500295,74.07876,7.16518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,71.08889
1587500355,74.07876,7.16518,5.627680000000001,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,71.08889
1587500415,76.07876,7.16518,3.6276800000000002,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,69.08889
1587500475,76.07876,7.16518,3.6276800000000002,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,69.08889
1587500535,76.07876,7.16518,3.6276800000000002,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,69.08889
1587500596,76.07876,7.16518,3.6276800000000002,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,69.08889
1587500656,76.07876,7.16518,3.6276800000000002,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,69.08889
1587500716,76.07876,7.16518,3.6276800000000002,6.4393400000000005,6.55478,5.22915,1,6.9772,49.97399,69.08889
1587500776,74.95376,7.16518,3.6276800000000002,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587500836,74.95376,7.16518,3.6276800000000002,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587500896,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587500957,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587501017,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587501077,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587501137,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587501197,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587501257,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587501318,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587501378,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587501438,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587501498,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587501558,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587501618,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587501679,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587501739,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587501799,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587501859,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587501919,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587501979,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587502039,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587502100,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587502160,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587502220,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587502280,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587502340,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587502401,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587502461,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587502521,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587502581,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587502641,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587502701,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587502761,74.95376,6.66518,3.90041,6.4393400000000005,6.55478,5.22915,1,6.9772,50.72399,69.08889
1587502822,72.97094,0.0,3.9801,6.37972,6.66012,5.26384,1,6.9346,66.8965,0.0
1587502882,72.97094,0.0,3.9801,6.37972,6.66012,5.26384,1,6.9346,0.8965,0.6875
1587502942,71.97094,0.0,3.9801,6.37972,6.66012,5.26384,1,6.9346,0.909,0.6875
1587503002,15.970939999999999,0.0,3.9801,6.37972,6.66012,5.26384,1,6.9346,6.5089999999999995,6.2875
1587503062,15.970939999999999,0.05,3.9801,6.37972,6.66012,5.26384,1,6.9346,6.5089999999999995,6.2875
1587503122,15.970939999999999,0.88333,3.9801,6.37972,6.66012,0.26384,1,6.9346,6.5089999999999995,6.2875
1587503183,15.970939999999999,0.88333,3.9801,6.37972,6.66012,0.26384,1,6.9346,99.509,6.2875
1587503243,15.970939999999999,0.88333,3.9801,6.37972,6.66012,0.26384,1,6.9346,99.509,99.2875
1587503303,15.970939999999999,0.88333,3.9801,6.37972,6.66012,0.26384,1,6.9346,99.509,99.2875
1587503363,15.970939999999999,0.88333,3.9801,6.37972,6.66012,0.26384,1,6.9346,99.509,99.2875
1587503423,15.970939999999999,0.88333,3.9801,6.37972,6.66012,0.29241,1,6.9346,99.509,99.2875
1587503483,15.970939999999999,0.88333,3.9801,6.37972,6.66012,0.29241,1,6.9346,99.509,99.2875
1587503543,15.970939999999999,0.88333,3.9801,5.54638,7.66012,0.29241,1,6.9346,99.509,99.2875
1587503604,18.45427,0.88333,3.9801,5.54638,7.66012,0.29241,1,6.9346,73.509,73.2875
1587503664,18.45427,0.88333,3.9801,73.54638,7.66012,19.29241,1,6.9346,9.79472,73.2875
1587503724,18.45427,0.88333,3.9801,73.54638,7.66012,19.29241,1,6.9346,99.509,68.2875
1587503784,18.45427,0.88333,3.9801,73.54638,7.66012,19.29241,1,6.9346,99.509,68.2875
1587503844,18.45427,0.88333,3.9801,73.54638,7.66012,19.29241,1,6.9346,99.509,99.2875
1587503904,19.85427,1.5079,3.9801,73.54638,7.66012,11.29241,1,6.9346,85.509,85.2875
1587503965,20.45427,1.5079,3.9801,73.54638,7.66012,11.29241,1,6.9346,80.509,80.2875
1587504025,22.95427,1.5079,3.9801,73.54638,7.66012,11.29241,1,6.9346,63.00899999999999,62.7875
1587504085,22.95427,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,63.00899999999999,62.7875
1587504145,22.95427,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,63.00899999999999,62.7875
1587504205,22.95427,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,63.00899999999999,62.7875
1587504265,22.95427,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,63.00899999999999,62.7875
1587504326,22.95427,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,63.00899999999999,62.7875
1587504386,22.95427,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,63.00899999999999,62.7875
1587504446,22.95427,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,63.00899999999999,62.7875
1587504506,22.95427,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,63.00899999999999,62.7875
1587504566,22.95427,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,63.00899999999999,62.7875
1587504626,22.95427,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,63.00899999999999,62.7875
1587504687,23.32464,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,61.58043000000001,59.45417
1587504747,23.32464,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,61.58043000000001,59.45417
1587504807,23.32464,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,61.58043000000001,59.45417
1587504867,23.32464,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,61.58043000000001,59.45417
1587504927,23.32464,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,61.58043000000001,59.45417
1587504987,24.62464,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,58.33043000000001,59.45417
1587505048,24.62464,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,58.33043000000001,59.45417
1587505108,24.62464,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,58.33043000000001,59.45417
1587505168,24.62464,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,58.33043000000001,59.45417
1587505228,24.62464,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,58.33043000000001,59.45417
1587505288,24.62464,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,58.33043000000001,59.45417
1587505348,24.62464,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,58.33043000000001,59.45417
1587505408,24.62464,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,58.33043000000001,59.45417
1587505469,24.62464,1.5079,4.7301,73.54638,7.66012,9.492410000000001,1,6.9346,58.33043000000001,59.45417
1587505529,24.62464,1.5079,5.8301,73.54638,7.66012,9.492410000000001,1,6.9346,47.33043,59.45417
1587505589,24.62464,1.5079,5.8301,73.54638,7.66012,9.492410000000001,1,6.9346,47.33043,59.45417
1587505649,24.62464,1.5079,5.8301,73.54638,7.66012,9.492410000000001,1,6.9346,47.33043,59.45417
1587505709,24.62464,1.5079,5.8301,73.54638,7.66012,9.492410000000001,1,6.9346,47.33043,59.45417
1587505769,24.62464,1.5079,5.8301,73.54638,7.66012,9.492410000000001,1,6.9346,47.33043,59.45417
1587505829,24.62464,1.5079,5.8301,73.54638,7.66012,9.492410000000001,1,6.9346,47.33043,59.45417
1587505890,24.62464,1.5079,5.8301,73.54638,7.66012,9.492410000000001,1,6.9346,47.33043,59.45417
1587505950,24.62464,1.5079,5.8301,73.54638,7.66012,9.492410000000001,1,6.9346,47.33043,59.45417
1587506010,24.62464,1.5079,5.8301,73.54638,7.66012,9.492410000000001,1,6.9346,47.33043,59.45417
1587506070,24.62464,1.5079,5.8301,73.54638,7.66012,9.492410000000001,1,6.9346,47.33043,59.45417
1587506130,24.62464,1.5079,5.8301,73.54638,7.66012,9.492410000000001,1,6.9346,47.33043,59.45417
1587506190,24.62464,1.5079,7.3301,58.546380000000006,7.66012,9.492410000000001,1,6.9346,47.33043,59.45417
1587506251,24.62464,1.5079,7.3301,58.546380000000006,7.66012,9.492410000000001,1,6.9346,47.33043,59.45417
1587506311,24.62464,1.5079,7.3301,58.546380000000006,7.66012,9.492410000000001,1,6.9346,47.33043,59.45417
1587506371,24.62464,1.5079,7.3301,58.546380000000006,7.66012,9.492410000000001,1,6.9346,47.33043,59.45417
1587506431,51.57459,6.13436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,2.6265099999999997,148.50308
1587506491,51.57459,6.13436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,3.0848400000000002,126.50308000000001
1587506551,51.57459,6.13436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,3.15984,123.50308000000001
1587506611,51.57459,6.13436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,3.2387900000000003,120.50308000000001
1587506672,51.57459,6.13436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,3.7345599999999997,104.50308000000001
1587506732,51.57459,6.13436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,3.88271,100.50308000000001
1587506792,51.57459,6.13436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,4.0027099999999995,97.50308000000001
1587506852,51.57459,6.13436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,4.04438,96.50308000000001
1587506912,51.57459,6.13436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,4.40802,88.50308000000001
1587506972,51.57459,6.13436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,4.43302,88.00308000000001
1587507033,51.57459,6.13436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,4.43302,88.00308000000001
1587507093,51.57459,6.13436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,4.64354,84.00308000000001
1587507153,51.57459,6.13436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,4.6991,83.00308000000001
1587507213,51.57459,6.13436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,4.6991,83.00308000000001
1587507273,51.57459,6.13436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,4.6991,83.00308000000001
1587507333,51.57459,6.13436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,4.99873,78.00308000000001
1587507394,51.57459,6.13436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,6.5404,59.503080000000004
1587507454,51.57459,6.13436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,6.62373,58.753080000000004
1587507514,51.57459,5.33436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,7.62373,58.753080000000004
1587507574,51.57459,5.33436,9.112969999999999,58.68144,7.81929,9.536810000000001,1,7.115760000000001,7.62373,58.753080000000004
1587507634,51.57459,5.33436,7.61297,58.68144,7.81929,9.536810000000001,1,7.115760000000001,9.12373,58.753080000000004
1587507694,51.57459,5.33436,7.61297,58.68144,7.81929,9.536810000000001,1,7.115760000000001,9.12373,58.753080000000004
1587507754,51.57459,5.33436,7.61297,58.68144,7.81929,9.536810000000001,1,7.115760000000001,9.12373,58.753080000000004
1587507815,51.57459,5.33436,7.61297,58.68144,7.81929,9.536810000000001,1,7.115760000000001,9.7904,54.753080000000004
1587507875,51.57459,5.33436,7.61297,58.68144,7.81929,9.536810000000001,1,7.115760000000001,9.7904,54.753080000000004
1587507935,51.57459,5.33436,7.61297,58.68144,7.81929,9.536810000000001,1,7.115760000000001,9.7904,54.753080000000004
1587507995,51.57459,5.33436,7.61297,58.68144,7.81929,9.536810000000001,1,7.115760000000001,9.7904,54.753080000000004
1587508055,51.57459,5.33436,7.61297,58.68144,7.81929,9.536810000000001,1,7.115760000000001,9.7904,54.753080000000004
1587508115,51.57459,5.33436,7.61297,58.68144,7.81929,9.536810000000001,1,7.115760000000001,9.7904,54.753080000000004
1587508176,51.57459,5.33436,7.61297,58.68144,7.81929,9.536810000000001,1,7.115760000000001,9.7904,54.753080000000004
1587508236,51.57459,5.33436,7.61297,58.68144,7.81929,9.536810000000001,1,7.115760000000001,9.7904,54.753080000000004
1587508296,51.57459,5.33436,7.61297,58.68144,7.81929,9.536810000000001,1,7.115760000000001,9.7904,54.753080000000004
1587508356,51.57459,5.33436,7.61297,58.68144,7.81929,9.536810000000001,1,7.115760000000001,9.7904,54.753080000000004
